year	district	crop	season	irrigation	soil_type	seed_variety	field_area	rainfall	yield
2020	kandhamal	wheat	rabi	tubewell	lateritic	hybrid	3.88	98	3756
2020	kandhamal	wheat	zaid	lift	lateritic	local	3.41	219	3179
2020	kandhamal	groundnut	kharif	tubewell	alluvial	hyv	4.58	927	2752
2020	kandhamal	groundnut	rabi	drip	saline	hybrid	0.52	74	2245
2020	kandhamal	groundnut	zaid	lift	alluvial	local	2.76	145	1989
2020	kandhamal	mung	kharif	canal	alluvial	hybrid	3.15	1274	1245
2020	kandhamal	mung	rabi	lift	lateritic	hybrid	3.61	182	1060
2020	kandhamal	mung	zaid	none	alluvial	hyv	4.63	245	1005
2020	kandhamal	cotton	kharif	drip	lateritic	local	2.96	958	1501
2020	kandhamal	cotton	rabi	drip	saline	local	4.12	296	1164
2020	kandhamal	sugarcane	kharif	canal	alluvial	hybrid	0.93	972	107697
2020	kandhamal	sugarcane	rabi	lift	lateritic	local	0.74	207	72598
2020	kandhamal	turmeric	kharif	canal	lateritic	hybrid	4.67	938	6862
2020	kandhamal	turmeric	rabi	tubewell	alluvial	hyv	0.9	121	5668
2020	kendrapara	rice	kharif	tubewell	lateritic	hybrid	4.37	867	4431
2020	kendrapara	rice	zaid	canal	lateritic	hybrid	0.55	210	3329
2020	kendrapara	maize	kharif	none	lateritic	local	3.35	1083	3430
2020	kendrapara	maize	rabi	tubewell	lateritic	local	1.09	141	3534
2020	kendrapara	maize	zaid	tubewell	alluvial	local	2.18	280	3596
2020	kendrapara	wheat	kharif	tubewell	alluvial	hyv	2.01	1059	3672
2020	kendrapara	wheat	rabi	lift	lateritic	local	3.57	138	3549
2020	kendrapara	wheat	zaid	drip	lateritic	hyv	2.56	281	4004
2020	kendrapara	groundnut	kharif	drip	alluvial	hybrid	2.92	872	2862
2020	kendrapara	groundnut	rabi	none	lateritic	hybrid	0.9	258	2373
2020	kendrapara	groundnut	zaid	none	saline	hyv	2.2	270	1709
2020	kendrapara	mung	kharif	tubewell	lateritic	local	4.75	1053	824
2020	kendrapara	mung	rabi	drip	red_black	local	3.29	88	1006
2020	kendrapara	mung	zaid	drip	alluvial	local	4.72	53	1116
2020	kendrapara	cotton	kharif	drip	alluvial	hyv	2.33	1227	2201
2020	kendrapara	cotton	rabi	lift	saline	local	2.22	288	1119
2020	kendrapara	sugarcane	kharif	tubewell	alluvial	hybrid	2.8	1170	103830
2020	kendrapara	sugarcane	rabi	none	red_black	hybrid	1.79	115	87662
2020	kendrapara	turmeric	kharif	canal	alluvial	hyv	4.84	1001	5874
2020	kendrapara	turmeric	rabi	canal	lateritic	hybrid	1.51	52	5850
2020	keonjhar	rice	kharif	canal	saline	local	2.54	972	2346
2020	keonjhar	rice	zaid	lift	alluvial	local	1.83	105	2704
2020	keonjhar	maize	kharif	lift	lateritic	hybrid	2.05	1128	4316
2020	keonjhar	maize	rabi	canal	lateritic	local	3.56	212	3978
2020	keonjhar	maize	zaid	none	saline	hybrid	4.78	239	3105
2020	keonjhar	wheat	kharif	drip	saline	local	3.38	886	3107
2020	keonjhar	wheat	rabi	drip	saline	hyv	1.49	256	3579
2020	keonjhar	wheat	zaid	tubewell	lateritic	hybrid	4.85	292	4816
2020	keonjhar	groundnut	kharif	lift	lateritic	hyv	3.5	1041	2184
2020	keonjhar	groundnut	rabi	tubewell	lateritic	hyv	4.77	58	2818
2020	keonjhar	groundnut	zaid	tubewell	alluvial	local	3.68	221	2280
2020	keonjhar	mung	kharif	drip	saline	hyv	0.63	1073	1094
2020	keonjhar	mung	rabi	canal	saline	hybrid	2.26	222	1014
2020	keonjhar	mung	zaid	canal	saline	hyv	4.08	232	857
2020	keonjhar	cotton	kharif	canal	red_black	local	2.12	1179	1327
2020	keonjhar	cotton	rabi	drip	saline	hyv	2.27	202	1620
2020	keonjhar	sugarcane	kharif	drip	saline	local	2.44	929	75832
2020	keonjhar	sugarcane	rabi	none	lateritic	hyv	1.78	228	64033
2020	keonjhar	turmeric	kharif	none	red_black	hybrid	4.63	889	4709
2020	keonjhar	turmeric	rabi	canal	lateritic	hyv	3.18	290	5227
2020	khordha	rice	kharif	canal	saline	hyv	1.86	915	3136
2020	khordha	rice	zaid	tubewell	alluvial	hyv	4.42	111	3717
2020	khordha	maize	kharif	canal	alluvial	hyv	1.32	1092	4240
2020	khordha	maize	rabi	none	red_black	hybrid	2.95	252	3577
2020	khordha	maize	zaid	tubewell	saline	local	1.85	129	2857
2020	khordha	wheat	kharif	tubewell	alluvial	hyv	3.05	1268	4088
2020	khordha	wheat	rabi	tubewell	alluvial	hybrid	4.57	215	4375
2020	khordha	wheat	zaid	none	saline	hybrid	4.2	86	3310
2020	khordha	groundnut	kharif	none	alluvial	hyv	3.78	1370	2352
2020	khordha	groundnut	rabi	canal	red_black	local	1.44	218	2482
2020	khordha	groundnut	zaid	canal	lateritic	hyv	4.5	167	2612
2020	khordha	mung	kharif	canal	red_black	hybrid	3.43	849	1327
2020	khordha	mung	rabi	none	saline	local	3.39	215	604
2020	khordha	mung	zaid	none	saline	hyv	4.44	106	847
2020	khordha	cotton	kharif	lift	saline	hyv	1.09	1498	1248
2020	khordha	cotton	rabi	canal	saline	local	1.38	121	1029
2020	khordha	sugarcane	kharif	none	alluvial	hybrid	3.65	1249	102720
2020	khordha	sugarcane	rabi	drip	alluvial	local	4.67	216	93717
2020	khordha	turmeric	kharif	drip	alluvial	local	0.61	1498	5378
2020	khordha	turmeric	rabi	tubewell	lateritic	local	1.89	219	4767
2020	koraput	rice	kharif	tubewell	alluvial	hyv	0.62	1387	3729
2020	koraput	rice	zaid	none	lateritic	hyv	2.88	72	2835
2020	koraput	maize	kharif	lift	lateritic	local	1.39	1437	2851
2020	koraput	maize	rabi	canal	red_black	hybrid	1.19	95	4628
2020	koraput	maize	zaid	none	lateritic	hybrid	3.77	250	3942
2020	koraput	wheat	kharif	tubewell	red_black	local	3.74	1160	3638
2020	koraput	wheat	rabi	tubewell	lateritic	local	1.26	247	3492
2020	koraput	wheat	zaid	lift	lateritic	hybrid	3.27	204	4089
2020	koraput	groundnut	kharif	drip	lateritic	local	1.79	1027	2458
2020	koraput	groundnut	rabi	canal	lateritic	local	1.52	179	2006
2020	koraput	groundnut	zaid	canal	alluvial	hyv	2.29	191	2913
2020	koraput	mung	kharif	lift	alluvial	hybrid	1.34	923	1186
2020	koraput	mung	rabi	drip	lateritic	local	2.22	175	869
2020	koraput	mung	zaid	none	lateritic	hyv	0.95	293	911
2020	koraput	cotton	kharif	drip	lateritic	hybrid	3.55	987	1925
2020	koraput	cotton	rabi	none	saline	hybrid	4.07	286	1184
2020	koraput	sugarcane	kharif	canal	red_black	hyv	2.65	1068	80723
2020	koraput	sugarcane	rabi	tubewell	lateritic	local	4.91	226	84418
2020	koraput	turmeric	kharif	tubewell	lateritic	local	4.64	1449	4571
2020	koraput	turmeric	rabi	none	red_black	hyv	4.99	221	4168
2020	malkangiri	rice	kharif	drip	lateritic	hybrid	4.17	1446	4870
2020	malkangiri	rice	zaid	tubewell	red_black	hyv	0.76	277	2965
2020	malkangiri	maize	kharif	drip	red_black	local	2.17	1198	3204
2020	malkangiri	maize	rabi	tubewell	saline	local	0.8	186	2857
2020	malkangiri	maize	zaid	none	red_black	hyv	3.58	76	3269
2020	malkangiri	wheat	kharif	tubewell	alluvial	hyv	3.51	1372	3709
2020	malkangiri	wheat	rabi	canal	alluvial	hybrid	3.03	277	4122
2020	malkangiri	wheat	zaid	none	lateritic	hyv	1.29	180	3206
2020	malkangiri	groundnut	kharif	canal	saline	local	3.07	1472	1749
2020	malkangiri	groundnut	rabi	canal	saline	local	1.91	171	1531
2020	malkangiri	groundnut	zaid	none	red_black	hyv	1.63	94	1714
2020	malkangiri	mung	kharif	none	red_black	local	2.43	873	810
2020	malkangiri	mung	rabi	none	red_black	hyv	2.43	288	747
2020	malkangiri	mung	zaid	none	saline	hybrid	4.93	165	780
2020	malkangiri	cotton	kharif	drip	saline	hyv	4.12	800	1183
2020	malkangiri	cotton	rabi	tubewell	alluvial	hyv	1.26	220	1977
2020	malkangiri	sugarcane	kharif	none	alluvial	hybrid	4.4	939	84807
2020	malkangiri	sugarcane	rabi	none	lateritic	hyv	0.83	112	64659
2020	malkangiri	turmeric	kharif	lift	saline	hyv	2.89	1215	4015
2020	malkangiri	turmeric	rabi	none	saline	local	0.83	278	2972
2020	mayurbhanj	rice	kharif	lift	lateritic	local	4.09	989	3465
2020	mayurbhanj	rice	rabi	lift	alluvial	hyv	4.82	296	3682
2020	mayurbhanj	rice	zaid	drip	saline	hybrid	2.95	265	3106
2020	mayurbhanj	maize	kharif	tubewell	red_black	local	1.02	1191	3159
2020	mayurbhanj	maize	rabi	canal	red_black	local	0.64	235	3613
2020	mayurbhanj	maize	zaid	drip	red_black	local	1.55	90	3484
2020	mayurbhanj	wheat	kharif	none	alluvial	hyv	4.29	1297	3833
2020	mayurbhanj	wheat	rabi	lift	red_black	hyv	3.03	285	3670
2020	mayurbhanj	wheat	zaid	canal	saline	local	3.7	157	2285
2020	mayurbhanj	groundnut	kharif	drip	saline	hyv	1.88	1245	2181
2020	mayurbhanj	groundnut	rabi	lift	saline	hyv	3.08	286	1872
2020	mayurbhanj	groundnut	zaid	canal	alluvial	hyv	4.17	138	2638
2020	mayurbhanj	mung	kharif	lift	alluvial	hyv	4.36	1216	957
2020	mayurbhanj	mung	rabi	tubewell	red_black	hyv	3.65	59	1094
2020	mayurbhanj	mung	zaid	drip	saline	hyv	3.04	296	990
2020	mayurbhanj	cotton	kharif	lift	saline	local	0.99	1465	1098
2020	mayurbhanj	cotton	rabi	canal	lateritic	hybrid	3.63	102	1650
2020	mayurbhanj	sugarcane	kharif	none	red_black	hybrid	2.6	1176	69256
2020	mayurbhanj	sugarcane	rabi	canal	alluvial	local	2.88	222	84839
2020	mayurbhanj	turmeric	kharif	tubewell	saline	hyv	1.56	1121	3857
2020	mayurbhanj	turmeric	rabi	drip	red_black	hybrid	3.29	195	6616
2020	nabarangpur	rice	kharif	canal	saline	hyv	4.65	1245	2957
2020	nabarangpur	rice	rabi	canal	red_black	hyv	3.85	115	3250
2020	nabarangpur	rice	zaid	none	red_black	hybrid	1.05	204	3190
2020	nabarangpur	maize	kharif	drip	lateritic	hybrid	1.59	1064	5175
2020	nabarangpur	maize	rabi	canal	saline	hyv	1.52	274	3690
2020	nabarangpur	maize	zaid	lift	red_black	local	2.87	218	3474
2020	nabarangpur	wheat	kharif	drip	lateritic	local	1.51	1312	3741
2020	nabarangpur	wheat	rabi	lift	lateritic	hybrid	3.75	105	4313
2020	nabarangpur	wheat	zaid	drip	red_black	local	1.62	52	3207
2020	nabarangpur	groundnut	kharif	drip	saline	local	0.78	1290	1688
2020	nabarangpur	groundnut	rabi	none	saline	hyv	1.86	139	1830
2020	nabarangpur	groundnut	zaid	tubewell	red_black	hybrid	3.69	136	2629
2020	nabarangpur	mung	kharif	lift	lateritic	local	0.67	1109	750
2020	nabarangpur	mung	rabi	canal	saline	hyv	2.22	235	767
2020	nabarangpur	mung	zaid	drip	lateritic	hybrid	0.75	279	1115
2020	nabarangpur	cotton	kharif	canal	alluvial	local	4.0	1272	1443
2020	nabarangpur	cotton	rabi	canal	saline	hyv	2.88	98	1362
2020	nabarangpur	sugarcane	kharif	canal	red_black	hybrid	3.55	802	96662
2020	nabarangpur	sugarcane	rabi	drip	saline	local	4.65	291	69820
2020	nabarangpur	turmeric	kharif	none	red_black	hybrid	2.12	1065	4697
2020	nabarangpur	turmeric	rabi	canal	saline	hyv	1.5	289	3849
2020	nayagarh	rice	kharif	drip	red_black	local	4.48	987	3356
2020	nayagarh	rice	rabi	lift	lateritic	hybrid	3.83	113	2956
2020	nayagarh	rice	zaid	tubewell	red_black	hyv	1.82	103	3206
2020	nayagarh	maize	kharif	none	alluvial	hyv	1.54	1393	3738
2020	nayagarh	maize	rabi	lift	saline	hybrid	4.24	252	2837
2020	nayagarh	maize	zaid	canal	lateritic	hybrid	4.37	199	4339
2020	nayagarh	wheat	kharif	none	lateritic	hybrid	0.9	1298	3670
2020	nayagarh	wheat	rabi	lift	red_black	local	2.6	59	2931
2020	nayagarh	wheat	zaid	canal	lateritic	hyv	0.76	253	3549
2020	nayagarh	groundnut	kharif	canal	alluvial	local	1.23	1087	2418
2020	nayagarh	groundnut	rabi	lift	saline	hyv	1.32	236	1959
2020	nayagarh	groundnut	zaid	tubewell	lateritic	local	1.1	209	2480
2020	nayagarh	mung	kharif	tubewell	alluvial	local	0.57	1387	1002
2020	nayagarh	mung	rabi	none	lateritic	local	4.45	106	735
2020	nayagarh	mung	zaid	tubewell	red_black	hyv	2.61	227	960
2020	nayagarh	cotton	kharif	none	saline	hyv	2.14	1248	1208
2020	nayagarh	cotton	rabi	lift	lateritic	hyv	3.24	258	1448
2020	nayagarh	sugarcane	kharif	canal	lateritic	hybrid	0.75	1179	91006
2020	nayagarh	sugarcane	rabi	tubewell	alluvial	local	4.74	109	77384
2020	nayagarh	turmeric	kharif	drip	red_black	hyv	1.27	1077	5135
2020	nayagarh	turmeric	rabi	tubewell	alluvial	local	2.93	292	5214
2020	nuapada	rice	kharif	drip	alluvial	local	2.54	967	3534
2020	nuapada	rice	zaid	tubewell	red_black	local	4.46	258	2602
2020	nuapada	maize	kharif	lift	red_black	hybrid	4.47	904	4078
2020	nuapada	maize	rabi	lift	saline	hyv	4.21	209	2957
2020	nuapada	maize	zaid	drip	lateritic	hyv	0.73	188	4296
2020	nuapada	wheat	kharif	tubewell	saline	local	4.05	951	2663
2020	nuapada	wheat	rabi	canal	alluvial	local	1.2	255	3995
2020	nuapada	wheat	zaid	drip	red_black	hyv	2.27	232	4228
2020	nuapada	groundnut	kharif	canal	lateritic	local	2.68	1262	2242
2020	nuapada	groundnut	rabi	drip	alluvial	local	0.95	300	2253
2020	nuapada	groundnut	zaid	none	alluvial	hybrid	2.56	110	2485
2020	nuapada	mung	kharif	canal	saline	hybrid	3.26	875	1008
2020	nuapada	mung	rabi	lift	alluvial	hyv	1.81	211	958
2020	nuapada	mung	zaid	tubewell	lateritic	hyv	0.97	208	1260
2020	nuapada	cotton	kharif	canal	red_black	local	3.19	912	1541
2020	nuapada	cotton	rabi	lift	alluvial	local	1.29	292	1628
2020	nuapada	sugarcane	kharif	lift	red_black	local	1.49	967	70521
2020	nuapada	sugarcane	rabi	none	red_black	hyv	1.17	95	66071
2020	nuapada	turmeric	kharif	lift	red_black	hybrid	4.15	1461	5650
2020	nuapada	turmeric	rabi	lift	lateritic	local	3.83	188	3741
2020	puri	rice	kharif	tubewell	lateritic	hyv	1.82	818	3916
2020	puri	rice	zaid	drip	saline	hybrid	3.2	53	3844
2020	puri	maize	kharif	canal	saline	local	4.12	1183	2579
2020	puri	maize	rabi	drip	saline	hybrid	3.58	246	3568
2020	puri	maize	zaid	canal	lateritic	hybrid	2.52	229	4381
2020	puri	wheat	kharif	tubewell	saline	hyv	3.36	1412	2962
2020	puri	wheat	rabi	canal	saline	local	1.71	177	2921
2020	puri	wheat	zaid	lift	red_black	local	1.22	89	3096
2020	puri	groundnut	kharif	none	saline	local	4.49	885	1443
2020	puri	groundnut	rabi	tubewell	lateritic	local	3.44	287	2317
2020	puri	groundnut	zaid	tubewell	lateritic	hybrid	1.79	286	2470
2020	puri	mung	kharif	lift	lateritic	local	1.18	1480	873
2020	puri	mung	rabi	drip	saline	local	2.46	234	863
2020	puri	mung	zaid	tubewell	saline	local	4.22	220	860
2020	puri	cotton	kharif	tubewell	alluvial	hyv	2.2	1065	1818
2020	puri	cotton	rabi	drip	alluvial	hybrid	3.51	99	2143
2020	puri	sugarcane	kharif	tubewell	alluvial	local	3.45	841	97124
2020	puri	sugarcane	rabi	none	red_black	hybrid	2.9	230	94295
2020	puri	turmeric	kharif	tubewell	alluvial	hybrid	0.88	896	7658
2020	puri	turmeric	rabi	tubewell	alluvial	hyv	3.87	283	6397
2020	rayagada	rice	kharif	none	red_black	hybrid	1.19	1227	3202
2020	rayagada	rice	zaid	lift	red_black	local	0.97	185	2677
2020	rayagada	maize	kharif	canal	red_black	hybrid	2.92	1112	4133
2020	rayagada	maize	rabi	tubewell	alluvial	local	4.08	287	3398
2020	rayagada	maize	zaid	drip	saline	hyv	3.37	262	3388
2020	rayagada	wheat	kharif	canal	red_black	hybrid	4.82	1088	4154
2020	rayagada	wheat	rabi	lift	red_black	hybrid	1.03	83	3765
2020	rayagada	wheat	zaid	tubewell	red_black	hybrid	1.31	233	4122
2020	rayagada	groundnut	kharif	lift	lateritic	local	0.84	1112	1702
2020	rayagada	groundnut	rabi	none	alluvial	hyv	1.23	105	2002
2020	rayagada	groundnut	zaid	none	red_black	hybrid	2.69	275	2144
2020	rayagada	mung	kharif	drip	alluvial	local	2.62	957	1124
2020	rayagada	mung	rabi	lift	red_black	hybrid	3.61	91	918
2020	rayagada	mung	zaid	drip	lateritic	local	3.81	106	845
2020	rayagada	cotton	kharif	lift	saline	hyv	0.59	972	1218
2020	rayagada	cotton	rabi	none	alluvial	local	2.07	91	1139
2020	rayagada	sugarcane	kharif	drip	red_black	local	2.95	898	72774
2020	rayagada	sugarcane	rabi	none	red_black	hybrid	0.71	119	84356
2020	rayagada	turmeric	kharif	tubewell	lateritic	hybrid	3.69	1366	6444
2020	rayagada	turmeric	rabi	tubewell	saline	hybrid	1.27	246	4940
2020	sambalpur	rice	kharif	drip	alluvial	local	2.53	1242	3972
2020	sambalpur	rice	rabi	lift	saline	local	4.36	192	1987
2020	sambalpur	rice	zaid	tubewell	saline	hybrid	4.05	104	3413
2020	sambalpur	maize	kharif	lift	saline	hybrid	0.87	916	3137
2020	sambalpur	maize	rabi	drip	saline	local	2.29	161	2750
2020	sambalpur	maize	zaid	drip	red_black	local	0.5	89	3402
2020	sambalpur	wheat	kharif	drip	lateritic	local	4.55	956	3876
2020	sambalpur	wheat	rabi	none	lateritic	hyv	4.54	203	3341
2020	sambalpur	wheat	zaid	none	saline	hyv	3.69	290	2780
2020	sambalpur	groundnut	kharif	none	saline	hyv	2.72	844	1454
2020	sambalpur	groundnut	rabi	lift	red_black	hybrid	1.25	289	2575
2020	sambalpur	groundnut	zaid	drip	alluvial	hybrid	4.16	69	2973
2020	sambalpur	mung	kharif	drip	lateritic	hyv	3.23	919	1359
2020	sambalpur	mung	rabi	lift	alluvial	hyv	4.86	268	1086
2020	sambalpur	mung	zaid	drip	lateritic	hybrid	3.62	177	1241
2020	sambalpur	cotton	kharif	tubewell	alluvial	hybrid	4.2	1200	1772
2020	sambalpur	cotton	rabi	lift	red_black	hybrid	4.79	148	1600
2020	sambalpur	sugarcane	kharif	tubewell	red_black	hybrid	4.23	1258	86922
2020	sambalpur	sugarcane	rabi	tubewell	red_black	hybrid	2.78	293	99416
2020	sambalpur	turmeric	kharif	tubewell	red_black	hyv	1.51	1245	5143
2020	sambalpur	turmeric	rabi	none	saline	hybrid	1.84	270	3563
2020	sonepur	rice	kharif	drip	alluvial	hyv	1.71	1432	4488
2020	sonepur	rice	zaid	drip	red_black	local	3.94	151	3322
2020	sonepur	maize	kharif	lift	alluvial	hybrid	0.52	1268	4921
2020	sonepur	maize	rabi	canal	saline	hyv	3.02	267	3496
2020	sonepur	maize	zaid	drip	red_black	hyv	1.74	99	5095
2020	sonepur	wheat	kharif	drip	red_black	local	2.35	1269	3358
2020	sonepur	wheat	rabi	drip	red_black	local	2.29	256	3915
2020	sonepur	wheat	zaid	drip	alluvial	hyv	1.82	57	4721
2020	sonepur	groundnut	kharif	canal	red_black	hyv	0.54	1478	2562
2020	sonepur	groundnut	rabi	drip	saline	local	1.97	263	1687
2020	sonepur	groundnut	zaid	none	lateritic	hyv	1.13	151	2044
2020	sonepur	mung	kharif	lift	red_black	hybrid	3.21	1357	955
2020	sonepur	mung	rabi	tubewell	red_black	hybrid	4.25	76	1149
2020	sonepur	mung	zaid	tubewell	alluvial	hybrid	4.45	98	1348
2020	sonepur	cotton	kharif	none	red_black	hyv	1.87	1364	1510
2020	sonepur	cotton	rabi	tubewell	saline	hyv	4.25	77	1421
2020	sonepur	sugarcane	kharif	drip	red_black	hyv	4.93	952	89495
2020	sonepur	sugarcane	rabi	lift	red_black	local	0.71	223	65340
2020	sonepur	turmeric	kharif	canal	saline	hybrid	2.31	1410	4932
2020	sonepur	turmeric	rabi	canal	lateritic	local	4.6	149	5448
2020	sundargarh	rice	kharif	canal	alluvial	hybrid	1.67	1248	4626
2020	sundargarh	rice	zaid	canal	saline	hyv	3.06	172	2762
2020	sundargarh	maize	kharif	none	alluvial	hybrid	2.62	1458	4019
2020	sundargarh	maize	rabi	none	alluvial	local	3.34	145	3007
2020	sundargarh	maize	zaid	none	alluvial	local	1.72	293	3097
2020	sundargarh	wheat	kharif	canal	lateritic	hybrid	3.18	1295	3624
2020	sundargarh	wheat	rabi	canal	red_black	hyv	3.01	259	4579
2020	sundargarh	wheat	zaid	canal	lateritic	hyv	4.73	251	3722
2020	sundargarh	groundnut	kharif	tubewell	alluvial	hyv	4.6	1246	2823
2020	sundargarh	groundnut	rabi	lift	lateritic	hyv	4.7	97	2460
2020	sundargarh	groundnut	zaid	tubewell	alluvial	hybrid	0.54	288	2734
2020	sundargarh	mung	kharif	canal	saline	local	1.66	1198	723
2020	sundargarh	mung	rabi	canal	red_black	hybrid	4.03	107	1154
2020	sundargarh	mung	zaid	drip	saline	hyv	1.27	259	1056
2020	sundargarh	cotton	kharif	tubewell	lateritic	hyv	0.53	940	1820
2020	sundargarh	cotton	rabi	canal	red_black	hybrid	2.06	229	1584
2020	sundargarh	sugarcane	kharif	drip	alluvial	local	3.83	1474	90004
2020	sundargarh	sugarcane	rabi	tubewell	alluvial	local	4.68	110	92984
2020	sundargarh	turmeric	kharif	tubewell	saline	hyv	1.21	1348	4776
2020	sundargarh	turmeric	rabi	drip	lateritic	hybrid	2.06	222	6150
2021	angul	rice	kharif	canal	red_black	local	1.31	974	3466
2021	angul	rice	zaid	canal	lateritic	hybrid	4.37	79	3301
2021	angul	maize	kharif	drip	red_black	hyv	2.16	868	3925
2021	angul	maize	rabi	none	red_black	local	2.88	142	3123
2021	angul	maize	zaid	canal	alluvial	hyv	2.52	170	4290
2021	angul	wheat	kharif	tubewell	red_black	hybrid	1.47	1104	4543
2021	angul	wheat	rabi	lift	red_black	local	4.25	80	3567
2021	angul	wheat	zaid	canal	red_black	hybrid	4.13	101	4289
2021	angul	groundnut	kharif	canal	red_black	hybrid	1.41	1300	2565
2021	angul	groundnut	rabi	drip	alluvial	local	1.38	157	2597
2021	angul	groundnut	zaid	none	alluvial	hybrid	1.4	183	2716
2021	angul	mung	kharif	drip	lateritic	hyv	4.71	1318	1200
2021	angul	mung	rabi	drip	lateritic	hybrid	0.81	172	1414
2021	angul	mung	zaid	drip	saline	local	0.54	161	913
2021	angul	cotton	kharif	tubewell	red_black	hybrid	0.78	1255	1628
2021	angul	cotton	rabi	canal	saline	hyv	4.24	133	1210
2021	angul	sugarcane	kharif	tubewell	saline	hybrid	0.73	909	78278
2021	angul	sugarcane	rabi	canal	saline	hybrid	2.65	272	73145
2021	angul	turmeric	kharif	lift	saline	local	3.81	1187	3459
2021	angul	turmeric	rabi	tubewell	saline	hybrid	4.69	107	5501
2021	balangir	rice	kharif	tubewell	saline	local	3.14	1185	2699
2021	balangir	rice	zaid	lift	red_black	hyv	0.74	199	3245
2021	balangir	maize	kharif	none	alluvial	local	0.72	1148	3394
2021	balangir	maize	rabi	lift	lateritic	hybrid	0.58	263	4627
2021	balangir	maize	zaid	canal	lateritic	local	3.67	154	3643
2021	balangir	wheat	kharif	drip	red_black	hyv	1.27	1083	3928
2021	balangir	wheat	rabi	drip	red_black	hybrid	3.88	221	5352
2021	balangir	wheat	zaid	drip	saline	hybrid	2.17	283	3280
2021	balangir	groundnut	kharif	canal	saline	hyv	3.36	1332	2029
2021	balangir	groundnut	rabi	tubewell	alluvial	hybrid	0.73	162	2652
2021	balangir	groundnut	zaid	drip	saline	hybrid	2.92	219	2452
2021	balangir	mung	kharif	none	lateritic	hyv	2.88	1423	833
2021	balangir	mung	rabi	lift	alluvial	hyv	0.56	198	1055
2021	balangir	mung	zaid	drip	red_black	hyv	4.66	252	1307
2021	balangir	cotton	kharif	canal	lateritic	hyv	2.73	1335	1841
2021	balangir	cotton	rabi	lift	alluvial	local	1.32	57	1329
2021	balangir	sugarcane	kharif	tubewell	red_black	hyv	4.32	883	79314
2021	balangir	sugarcane	rabi	drip	lateritic	hybrid	4.94	187	105361
2021	balangir	turmeric	kharif	none	red_black	hyv	3.09	823	5134
2021	balangir	turmeric	rabi	drip	lateritic	local	2.5	144	5320
2021	balasore	rice	kharif	canal	lateritic	hybrid	4.38	1399	4650
2021	balasore	rice	rabi	canal	alluvial	hybrid	4.23	179	3893
2021	balasore	rice	zaid	drip	alluvial	hybrid	2.59	246	4802
2021	balasore	maize	kharif	canal	lateritic	local	3.53	924	3081
2021	balasore	maize	rabi	none	lateritic	hybrid	0.86	269	3467
2021	balasore	maize	zaid	drip	lateritic	hybrid	4.93	215	4593
2021	balasore	wheat	kharif	canal	red_black	local	1.6	1387	3286
2021	balasore	wheat	rabi	none	red_black	hybrid	4.09	233	4067
2021	balasore	wheat	zaid	none	alluvial	hyv	1.97	126	3945
2021	balasore	groundnut	kharif	tubewell	saline	local	2.3	1343	1938
2021	balasore	groundnut	rabi	lift	lateritic	hyv	3.91	162	2030
2021	balasore	groundnut	zaid	none	lateritic	hybrid	2.07	152	2398
